2,3
3,4
3,5
4,5
2,6
3,6
5,6
7,8
3,11
3,12
11,12
9,13
13,14
13,15
14,15
1,16
4,17
7,17
8,17
11,17
16,18
1,19
16,19
18,19
20,21
7,22
8,22
14,22
15,22
2,23
3,23
11,23
12,23
2,24
3,24
11,24
12,24
23,24
3,25
4,25
5,25
6,25
7,25
8,25
10,25
11,25
17,25
3,26
4,26
5,26
6,26
25,26
2,27
3,27
4,27
5,27
6,27
11,27
25,27
26,27
4,28
11,28
17,28
3,29
4,29
5,29
11,29
25,29
26,29
27,29
28,29
9,30
9,31
30,31
3,32
4,32
9,32
17,32
25,32
27,32
29,32
30,32
31,32
7,33
8,33
17,33
22,33
23,33
24,33
25,33
9,34
30,34
31,34
32,34
9,35
30,35
31,35
32,35
34,35
9,36
30,36
31,36
32,36
34,36
35,36
1,37
4,37
20,37
16,38
18,38
19,38
20,39
21,39
1,40
16,40
18,40
19,40
37,40
38,40
1,41
16,41
18,41
19,41
37,41
38,41
40,41
1,42
16,42
18,42
19,42
37,42
38,42
40,42
41,42
1,43
19,43
37,43
40,43
41,43
42,43
21,44
39,44
1,45
37,45
40,45
41,45
42,45
43,45
20,46
21,46
39,46
44,46
20,47
21,47
39,47
44,47
46,47
21,48
39,48
41,48
42,48
44,48
46,48
47,48
21,49
39,49
44,49
46,49
47,49
48,49
21,50
39,50
44,50
46,50
47,50
48,50
49,50
3,51
11,51
12,51
23,51
24,51
9,52
30,52
31,52
32,52
34,52
35,52
36,52
9,53
30,53
31,53
32,53
34,53
35,53
36,53
52,53
9,54
30,54
31,54
32,54
34,54
35,54
36,54
52,54
53,54
9,55
30,55
31,55
32,55
34,55
35,55
36,55
52,55
53,55
54,55
9,56
30,56
31,56
32,56
34,56
35,56
36,56
52,56
53,56
54,56
55,56
3,57
4,57
5,57
25,57
26,57
27,57
28,57
29,57
32,57
1,58
16,58
19,58
40,58
43,58
3,59
4,59
5,59
10,59
25,59
26,59
27,59
29,59
57,59
3,60
6,60
7,60
8,60
17,60
22,60
25,60
33,60
4,61
7,61
8,61
11,61
17,61
25,61
28,61
32,61
33,61
60,61
4,62
5,62
6,62
7,62
8,62
11,62
17,62
26,62
28,62
32,62
61,62
2,63
3,63
6,63
23,63
24,63
27,63
2,64
3,64
6,64
7,64
8,64
17,64
25,64
27,64
33,64
60,64
61,64
63,64
2,65
5,65
6,65
10,65
25,65
26,65
59,65
62,65
63,65
64,65
3,66
6,66
25,66
27,66
60,66
64,66
2,67
3,67
11,67
17,67
25,67
27,67
28,67
29,67
61,67
62,67
63,67
65,67
2,68
3,68
4,68
5,68
6,68
11,68
25,68
26,68
27,68
29,68
32,68
57,68
59,68
63,68
64,68
66,68
67,68
71,72
73,74
73,76
74,76
75,76
7,78
8,78
9,78
17,78
25,78
33,78
60,78
61,78
64,78
77,78
69,79
69,82
81,84
83,84
83,85
84,85
83,86
84,86
85,86
83,87
84,87
85,87
86,87
83,88
84,88
85,88
86,88
87,88
70,89
73,89
69,90
79,90
79,93
20,94
37,94
57,94
72,94
20,95
37,95
57,95
69,95
94,95
89,96
91,96
92,96
44,97
78,98
90,98
66,99
69,99
79,99
90,99
97,99
20,100
37,100
57,100
77,100
78,100
94,100
95,100
98,100
20,101
37,101
57,101
78,101
86,101
87,101
88,101
94,101
95,101
98,101
100,101
85,102
86,102
87,102
88,102
69,103
77,103
78,103
79,103
90,103
98,103
99,103
100,103
101,103
77,104
78,104
98,104
100,104
101,104
103,104
77,105
78,105
98,105
100,105
101,105
103,105
104,105
94,106
95,106
102,106
77,107
78,107
100,107
103,107
104,107
105,107
69,108
79,108
90,108
99,108
103,108
69,109
79,109
90,109
