1,6
2,11
3,12
13,14
13,15
14,15
1,16
6,16
1,17
6,17
16,17
1,18
6,18
16,18
17,18
1,19
6,19
16,19
17,19
18,19
1,20
6,20
16,20
17,20
18,20
19,20
1,21
6,21
16,21
17,21
18,21
19,21
20,21
8,22
1,23
6,23
16,23
17,23
18,23
19,23
20,23
21,23
1,24
6,24
16,24
17,24
18,24
19,24
20,24
21,24
23,24
1,26
6,26
16,26
17,26
18,26
19,26
20,26
21,26
23,26
24,26
1,27
6,27
16,27
17,27
18,27
19,27
20,27
21,27
23,27
24,27
26,27
9,28
3,29
12,29
9,30
28,30
9,31
28,31
30,31
9,32
28,32
30,32
31,32
4,33
25,34
25,35
34,35
25,36
34,36
35,36
1,37
6,37
16,37
17,37
18,37
19,37
20,37
21,37
23,37
24,37
26,37
27,37
1,39
6,39
16,39
17,39
18,39
19,39
20,39
21,39
23,39
24,39
26,39
27,39
37,39
13,41
14,41
15,41
40,42
7,45
1,46
6,46
16,46
17,46
18,46
19,46
20,46
21,46
23,46
24,46
26,46
27,46
37,46
39,46
1,47
6,47
16,47
17,47
18,47
19,47
20,47
21,47
23,47
24,47
26,47
27,47
37,47
39,47
46,47
8,48
22,48
8,49
22,49
48,49
38,52
38,53
52,53
38,54
52,54
53,54
38,55
52,55
53,55
54,55
38,56
52,56
53,56
54,56
55,56
1,57
6,57
16,57
17,57
18,57
19,57
20,57
21,57
23,57
24,57
26,57
27,57
37,57
39,57
46,57
47,57
43,58
4,59
33,59
51,60
4,61
33,61
59,61
1,62
6,62
16,62
17,62
18,62
19,62
20,62
21,62
23,62
24,62
26,62
27,62
37,62
39,62
46,62
47,62
57,62
4,63
33,63
59,63
61,63
3,65
12,65
29,65
1,67
6,67
16,67
17,67
18,67
19,67
20,67
21,67
23,67
24,67
26,67
27,67
37,67
39,67
46,67
47,67
57,67
62,67
38,68
52,68
53,68
54,68
55,68
56,68
71,72
73,74
85,86
85,87
86,87
85,88
86,88
87,88
75,90
76,91
76,93
79,93
91,93
94,95
80,96
76,97
79,97
91,97
93,97
76,98
79,98
91,98
93,98
97,98
76,99
79,99
91,99
93,99
97,99
98,99
93,100
99,100
76,101
93,101
99,101
100,101
104,105
94,106
95,106
75,108
90,108
75,109
90,109
108,109
112,113
91,114
97,114
98,114
89,115
118,119
79,121
93,121
97,121
98,121
99,121
107,122
84,123
84,124
123,124
89,125
115,125
79,126
93,126
97,126
98,126
99,126
118,126
119,126
121,126
97,127
98,127
120,130
131,132
76,133
93,133
99,133
74,135
101,135
89,136
115,136
125,136
89,137
115,137
125,137
136,137
115,139
131,139
132,139
136,139
137,139
93,140
99,140
100,140
101,140
93,141
99,141
100,141
101,141
140,141
76,142
93,142
99,142
133,142
74,143
131,143
132,143
139,143
110,144
110,145
144,145
118,146
119,146
91,147
118,148
119,148
146,148
118,149
119,149
146,149
148,149
135,150
74,151
143,151
73,152
81,152
121,152
73,153
81,153
121,153
152,153
73,154
81,154
121,154
152,154
153,154
73,155
152,155
153,155
154,155
73,156
151,156
155,156
73,157
81,157
152,157
153,157
154,157
155,157
156,157
138,158
73,159
151,159
155,159
156,159
157,159
73,160
151,160
155,160
156,160
157,160
159,160
74,161
143,161
151,161
156,161
159,161
160,161
74,162
131,162
132,162
137,162
143,162
151,162
161,162
101,163
133,163
142,163
73,164
74,164
152,164
153,164
