1,2
1,3
2,3
4,5
4,6
5,6
14,15
10,16
16,17
7,18
16,18
17,18
18,19
1,20
2,20
3,20
7,20
18,20
17,21
19,21
9,22
10,22
16,23
17,23
18,23
16,24
17,24
18,24
23,24
14,25
15,25
22,25
20,26
25,27
10,28
11,28
14,28
15,28
25,28
22,29
10,30
11,30
14,30
15,30
25,30
28,30
25,31
26,31
27,31
10,32
12,32
22,32
22,33
25,33
27,34
27,35
34,35
27,36
34,36
35,36
7,37
16,37
17,37
18,37
20,37
21,37
23,37
24,37
10,38
20,38
22,38
26,38
28,38
32,38
34,38
35,38
36,38
10,39
11,39
22,39
28,39
30,39
17,41
21,41
31,41
27,42
34,42
35,42
36,42
22,43
29,43
33,43
21,45
41,45
7,46
16,46
17,46
18,46
19,46
20,46
23,46
24,46
37,46
21,47
41,47
45,47
41,48
45,48
47,48
49,50
16,51
23,51
24,51
26,51
31,51
46,51
10,52
52,53
46,54
52,54
53,54
7,55
18,55
20,55
37,55
46,55
52,55
40,56
49,56
50,56
20,57
26,57
38,57
12,58
38,58
8,60
23,60
24,60
28,60
30,60
39,60
46,60
57,60
16,61
17,61
18,61
23,61
24,61
37,61
41,61
46,61
54,61
60,61
16,62
17,62
18,62
23,62
24,62
37,62
41,62
46,62
54,62
60,62
61,62
10,63
11,63
25,63
28,63
30,63
39,63
60,63
19,64
49,64
50,64
56,64
14,65
15,65
25,65
27,65
30,65
31,65
64,65
40,66
49,66
50,66
56,66
64,66
65,66
40,67
52,67
53,67
55,67
56,67
61,67
62,67
66,67
14,68
15,68
25,68
30,68
40,68
49,68
50,68
56,68
64,68
65,68
66,68
67,68
69,72
75,76
12,78
32,78
71,80
72,80
79,83
69,85
72,85
69,86
72,86
85,86
69,87
72,87
85,87
86,87
69,88
72,88
85,88
86,88
87,88
73,89
73,91
89,91
73,92
89,92
91,92
75,93
90,93
69,96
71,97
73,97
75,97
80,97
71,98
74,98
76,98
80,98
89,98
94,98
97,98
91,99
92,99
71,100
73,100
75,100
76,100
80,100
97,100
98,100
69,101
73,101
74,101
96,101
7,103
102,103
10,104
28,104
30,104
39,104
63,104
78,104
10,105
28,105
30,105
39,105
63,105
78,105
104,105
7,106
102,106
103,106
28,107
30,107
39,107
49,107
50,107
63,107
102,107
103,107
106,107
69,108
72,108
85,108
86,108
87,108
88,108
92,108
99,108
69,109
72,109
85,109
86,109
87,109
88,109
92,109
99,109
108,109
10,110
28,110
30,110
39,110
63,110
104,110
105,110
108,110
109,110
94,111
98,111
104,111
105,111
108,111
109,111
110,111
40,112
49,112
50,112
56,112
64,112
66,112
67,112
68,112
75,114
84,114
99,115
73,117
89,117
91,117
92,117
96,117
97,117
101,117
90,118
92,118
93,118
98,118
99,118
108,118
109,118
73,119
75,119
89,119
91,119
92,119
96,119
114,119
117,119
73,120
80,120
89,120
91,120
92,120
117,120
119,120
114,121
90,122
92,122
93,122
118,122
123,124
74,125
91,125
98,125
116,125
76,126
84,126
89,126
98,126
99,126
115,126
73,127
89,127
91,127
92,127
99,127
108,127
109,127
117,127
118,127
119,127
120,127
126,127
93,128
99,128
115,128
126,128
73,129
74,129
89,129
91,129
92,129
101,129
117,129
119,129
120,129
127,129
74,130
90,130
93,130
98,130
101,130
118,130
122,130
125,130
127,130
129,130
90,131
91,131
92,131
93,131
118,131
122,131
130,131
90,132
91,132
92,132
93,132
116,132
118,132
122,132
130,132
131,132
84,133
89,133
99,133
115,133
126,133
128,133
74,134
